Start,Meter,kWh,kW
03/04/2025 4:00:00 AM,Meter #80395501 - Off-Peak,1.1,4.42
03/04/2025 4:00:00 AM,Meter #80395501g - Off-Peak,0,
03/04/2025 4:15:00 AM,Meter #80395501 - Off-Peak,1.06,4.24
03/04/2025 4:15:00 AM,Meter #80395501g - Off-Peak,0,
03/04/2025 4:30:00 AM,Meter #80395501 - Off-Peak,0.96,3.84
03/04/2025 4:30:00 AM,Meter #80395501g - Off-Peak,0,
03/04/2025 4:45:00 AM,Meter #80395501 - Off-Peak,0.72,2.88
03/04/2025 4:45:00 AM,Meter #80395501g - Off-Peak,0,
03/04/2025 5:00:00 AM,Meter #80395501 - Off-Peak,0.72,2.88
03/04/2025 5:00:00 AM,Meter #80395501g - Off-Peak,0,
03/04/2025 5:15:00 AM,Meter #80395501 - Off-Peak,1.34,5.38
03/04/2025 5:15:00 AM,Meter #80395501g - Off-Peak,0,
03/04/2025 5:30:00 AM,Meter #80395501 - Off-Peak,2.39,9.54
03/04/2025 5:30:00 AM,Meter #80395501g - Off-Peak,0,
03/04/2025 5:45:00 AM,Meter #80395501 - Off-Peak,2.39,9.55
03/04/2025 5:45:00 AM,Meter #80395501g - Off-Peak,0,
03/04/2025 6:00:00 AM,Meter #80395501 - Off-Peak,2.38,9.52
03/04/2025 6:00:00 AM,Meter #80395501g - Off-Peak,0,
03/04/2025 6:15:00 AM,Meter #80395501 - Off-Peak,2.39,9.56
03/04/2025 6:15:00 AM,Meter #80395501g - Off-Peak,0,
03/04/2025 6:30:00 AM,Meter #80395501 - Off-Peak,2.32,9.27
03/04/2025 6:30:00 AM,Meter #80395501g - Off-Peak,0,
03/04/2025 6:45:00 AM,Meter #80395501 - Off-Peak,2.2,8.81
03/04/2025 6:45:00 AM,Meter #80395501g - Off-Peak,0,
03/04/2025 7:00:00 AM,Meter #80395501 - Off-Peak,2.15,8.59
03/04/2025 7:00:00 AM,Meter #80395501g - Off-Peak,0,
03/04/2025 7:15:00 AM,Meter #80395501 - Off-Peak,2.23,8.93
03/04/2025 7:15:00 AM,Meter #80395501g - Off-Peak,0,
03/04/2025 7:30:00 AM,Meter #80395501 - Off-Peak,2.46,9.86
03/04/2025 7:30:00 AM,Meter #80395501g - Off-Peak,0,
03/04/2025 7:45:00 AM,Meter #80395501 - Off-Peak,1.16,4.64
03/04/2025 7:45:00 AM,Meter #80395501g - Off-Peak,0,
03/04/2025 8:00:00 AM,Meter #80395501 - Off-Peak,0.58,2.32
03/04/2025 8:00:00 AM,Meter #80395501g - Off-Peak,0,
03/04/2025 8:15:00 AM,Meter #80395501 - Off-Peak,0.44,1.75
03/04/2025 8:15:00 AM,Meter #80395501g - Off-Peak,0,
03/04/2025 8:30:00 AM,Meter #80395501 - Off-Peak,0.33,1.33
03/04/2025 8:30:00 AM,Meter #80395501g - Off-Peak,0,
03/04/2025 8:45:00 AM,Meter #80395501 - Off-Peak,0.36,1.44
03/04/2025 8:45:00 AM,Meter #80395501g - Off-Peak,0,
03/04/2025 9:00:00 AM,Meter #80395501 - Off-Peak,0.36,1.44
03/04/2025 9:00:00 AM,Meter #80395501g - Off-Peak,0,
03/04/2025 9:15:00 AM,Meter #80395501 - Off-Peak,0.47,1.87
03/04/2025 9:15:00 AM,Meter #80395501g - Off-Peak,0,
03/04/2025 9:30:00 AM,Meter #80395501 - Off-Peak,0.04,0.15
03/04/2025 9:30:00 AM,Meter #80395501g - Off-Peak,-0.05,
03/04/2025 9:45:00 AM,Meter #80395501 - Off-Peak,0,0
03/04/2025 9:45:00 AM,Meter #80395501g - Off-Peak,-0.18,
03/04/2025 10:00:00 AM,Meter #80395501 - Off-Peak,0,0
03/04/2025 10:00:00 AM,Meter #80395501g - Off-Peak,-0.97,
03/04/2025 10:15:00 AM,Meter #80395501 - Off-Peak,0,0
03/04/2025 10:15:00 AM,Meter #80395501g - Off-Peak,-1.33,
03/04/2025 10:30:00 AM,Meter #80395501 - Off-Peak,0,0
03/04/2025 10:30:00 AM,Meter #80395501g - Off-Peak,-1.11,
03/04/2025 10:45:00 AM,Meter #80395501 - Off-Peak,0,0
03/04/2025 10:45:00 AM,Meter #80395501g - Off-Peak,-1.09,
03/04/2025 11:00:00 AM,Meter #80395501 - Off-Peak,0,0
03/04/2025 11:00:00 AM,Meter #80395501g - Off-Peak,-1.39,
03/04/2025 11:15:00 AM,Meter #80395501 - Off-Peak,0,0
03/04/2025 11:15:00 AM,Meter #80395501g - Off-Peak,-1.45,
03/04/2025 11:30:00 AM,Meter #80395501 - Off-Peak,0,0
03/04/2025 11:30:00 AM,Meter #80395501g - Off-Peak,-1.24,
03/04/2025 11:45:00 AM,Meter #80395501 - Off-Peak,0,0
03/04/2025 11:45:00 AM,Meter #80395501g - Off-Peak,-1.27,
03/04/2025 12:00:00 PM,Meter #80395501 - Off-Peak,0,0
03/04/2025 12:00:00 PM,Meter #80395501g - Off-Peak,-1.21,
03/04/2025 12:15:00 PM,Meter #80395501 - Off-Peak,0,0
03/04/2025 12:15:00 PM,Meter #80395501g - Off-Peak,-1.13,
03/04/2025 12:30:00 PM,Meter #80395501 - Off-Peak,0,0
03/04/2025 12:30:00 PM,Meter #80395501g - Off-Peak,-0.76,
03/04/2025 12:45:00 PM,Meter #80395501 - Off-Peak,0,0
03/04/2025 12:45:00 PM,Meter #80395501g - Off-Peak,-0.56,
03/04/2025 1:00:00 PM,Meter #80395501 - Off-Peak,0,0
03/04/2025 1:00:00 PM,Meter #80395501g - Off-Peak,-0.29,
03/04/2025 1:15:00 PM,Meter #80395501 - Off-Peak,0.01,0.03
03/04/2025 1:15:00 PM,Meter #80395501g - Off-Peak,-0.07,
03/04/2025 1:30:00 PM,Meter #80395501 - Off-Peak,0.06,0.24
03/04/2025 1:30:00 PM,Meter #80395501g - Off-Peak,0,
03/04/2025 1:45:00 PM,Meter #80395501 - Off-Peak,0.01,0.04
03/04/2025 1:45:00 PM,Meter #80395501g - Off-Peak,-0.1,
03/04/2025 2:00:00 PM,Meter #80395501 - Off-Peak,0.01,0.06
03/04/2025 2:00:00 PM,Meter #80395501g - Off-Peak,-0.05,
03/04/2025 2:15:00 PM,Meter #80395501 - Off-Peak,0.02,0.08
03/04/2025 2:15:00 PM,Meter #80395501g - Off-Peak,-0.03,
03/04/2025 2:30:00 PM,Meter #80395501 - Off-Peak,0,0
03/04/2025 2:30:00 PM,Meter #80395501g - Off-Peak,-0.53,
03/04/2025 2:45:00 PM,Meter #80395501 - Off-Peak,0,0
03/04/2025 2:45:00 PM,Meter #80395501g - Off-Peak,-1.71,
03/04/2025 3:00:00 PM,Meter #80395501 - On-Peak,0,0
03/04/2025 3:00:00 PM,Meter #80395501g - On-Peak,-0.95,
03/04/2025 3:15:00 PM,Meter #80395501 - On-Peak,0,0
03/04/2025 3:15:00 PM,Meter #80395501g - On-Peak,-1.25,
03/04/2025 3:30:00 PM,Meter #80395501 - On-Peak,0,0.01
03/04/2025 3:30:00 PM,Meter #80395501g - On-Peak,-0.3,
03/04/2025 3:45:00 PM,Meter #80395501 - On-Peak,0,0.01
03/04/2025 3:45:00 PM,Meter #80395501g - On-Peak,-0.41,
03/04/2025 4:00:00 PM,Meter #80395501 - On-Peak,0.02,0.06
03/04/2025 4:00:00 PM,Meter #80395501g - On-Peak,-0.35,
03/04/2025 4:15:00 PM,Meter #80395501 - On-Peak,0.02,0.07
03/04/2025 4:15:00 PM,Meter #80395501g - On-Peak,-0.13,
03/04/2025 4:30:00 PM,Meter #80395501 - On-Peak,0.15,0.58
03/04/2025 4:30:00 PM,Meter #80395501g - On-Peak,-0.01,
03/04/2025 4:45:00 PM,Meter #80395501 - On-Peak,0.27,1.06
03/04/2025 4:45:00 PM,Meter #80395501g - On-Peak,0,
03/04/2025 5:00:00 PM,Meter #80395501 - On-Peak,0.46,1.84
03/04/2025 5:00:00 PM,Meter #80395501g - On-Peak,0,
03/04/2025 5:15:00 PM,Meter #80395501 - On-Peak,0.41,1.65
03/04/2025 5:15:00 PM,Meter #80395501g - On-Peak,0,
03/04/2025 5:30:00 PM,Meter #80395501 - On-Peak,0.19,0.78
03/04/2025 5:30:00 PM,Meter #80395501g - On-Peak,0,
03/04/2025 5:45:00 PM,Meter #80395501 - On-Peak,0.25,1.02
03/04/2025 5:45:00 PM,Meter #80395501g - On-Peak,0,
03/04/2025 6:00:00 PM,Meter #80395501 - On-Peak,0.73,2.91
03/04/2025 6:00:00 PM,Meter #80395501g - On-Peak,0,
03/04/2025 6:15:00 PM,Meter #80395501 - On-Peak,0.88,3.53
03/04/2025 6:15:00 PM,Meter #80395501g - On-Peak,0,
03/04/2025 6:30:00 PM,Meter #80395501 - On-Peak,1.19,4.76
03/04/2025 6:30:00 PM,Meter #80395501g - On-Peak,0,
03/04/2025 6:45:00 PM,Meter #80395501 - On-Peak,1.88,7.5
03/04/2025 6:45:00 PM,Meter #80395501g - On-Peak,0,
03/04/2025 7:00:00 PM,Meter #80395501 - Off-Peak,1.24,4.96
03/04/2025 7:00:00 PM,Meter #80395501g - Off-Peak,0,
03/04/2025 7:15:00 PM,Meter #80395501 - Off-Peak,1.14,4.55
03/04/2025 7:15:00 PM,Meter #80395501g - Off-Peak,0,
03/04/2025 7:30:00 PM,Meter #80395501 - Off-Peak,0.82,3.27
03/04/2025 7:30:00 PM,Meter #80395501g - Off-Peak,0,
03/04/2025 7:45:00 PM,Meter #80395501 - Off-Peak,0.96,3.83
03/04/2025 7:45:00 PM,Meter #80395501g - Off-Peak,0,
03/04/2025 8:00:00 PM,Meter #80395501 - Off-Peak,0.34,1.35
03/04/2025 8:00:00 PM,Meter #80395501g - Off-Peak,0,
03/04/2025 8:15:00 PM,Meter #80395501 - Off-Peak,0.33,1.3
03/04/2025 8:15:00 PM,Meter #80395501g - Off-Peak,0,
03/04/2025 8:30:00 PM,Meter #80395501 - Off-Peak,0.32,1.26
03/04/2025 8:30:00 PM,Meter #80395501g - Off-Peak,0,
03/04/2025 8:45:00 PM,Meter #80395501 - Off-Peak,0.97,3.9
03/04/2025 8:45:00 PM,Meter #80395501g - Off-Peak,0,
03/04/2025 9:00:00 PM,Meter #80395501 - Off-Peak,1.1,4.41
03/04/2025 9:00:00 PM,Meter #80395501g - Off-Peak,0,
03/04/2025 9:15:00 PM,Meter #80395501 - Off-Peak,0.91,3.63
03/04/2025 9:15:00 PM,Meter #80395501g - Off-Peak,0,
03/04/2025 9:30:00 PM,Meter #80395501 - Off-Peak,0.93,3.72
03/04/2025 9:30:00 PM,Meter #80395501g - Off-Peak,0,
03/04/2025 9:45:00 PM,Meter #80395501 - Off-Peak,0.91,3.66
03/04/2025 9:45:00 PM,Meter #80395501g - Off-Peak,0,
03/04/2025 10:00:00 PM,Meter #80395501 - Off-Peak,0.81,3.25
03/04/2025 10:00:00 PM,Meter #80395501g - Off-Peak,0,
03/04/2025 10:15:00 PM,Meter #80395501 - Off-Peak,0.79,3.17
03/04/2025 10:15:00 PM,Meter #80395501g - Off-Peak,0,
03/04/2025 10:30:00 PM,Meter #80395501 - Off-Peak,0.77,3.06
03/04/2025 10:30:00 PM,Meter #80395501g - Off-Peak,0,
03/04/2025 10:45:00 PM,Meter #80395501 - Off-Peak,0.76,3.05
03/04/2025 10:45:00 PM,Meter #80395501g - Off-Peak,0,
03/04/2025 11:00:00 PM,Meter #80395501 - Off-Peak,0.92,3.66
03/04/2025 11:00:00 PM,Meter #80395501g - Off-Peak,0,
03/04/2025 11:15:00 PM,Meter #80395501 - Off-Peak,1.61,6.43
03/04/2025 11:15:00 PM,Meter #80395501g - Off-Peak,0,
03/04/2025 11:30:00 PM,Meter #80395501 - Off-Peak,0.46,1.84
03/04/2025 11:30:00 PM,Meter #80395501g - Off-Peak,0,
03/04/2025 11:45:00 PM,Meter #80395501 - Off-Peak,0.88,3.54
03/04/2025 11:45:00 PM,Meter #80395501g - Off-Peak,0,
03/05/2025 12:00:00 AM,Meter #80395501 - Off-Peak,1.06,4.24
03/05/2025 12:00:00 AM,Meter #80395501g - Off-Peak,0,
03/05/2025 12:15:00 AM,Meter #80395501 - Off-Peak,0.92,3.69
03/05/2025 12:15:00 AM,Meter #80395501g - Off-Peak,0,
03/05/2025 12:30:00 AM,Meter #80395501 - Off-Peak,0.78,3.11
03/05/2025 12:30:00 AM,Meter #80395501g - Off-Peak,0,
03/05/2025 12:45:00 AM,Meter #80395501 - Off-Peak,0.77,3.09
03/05/2025 12:45:00 AM,Meter #80395501g - Off-Peak,0,
03/05/2025 1:00:00 AM,Meter #80395501 - Off-Peak,0.88,3.53
03/05/2025 1:00:00 AM,Meter #80395501g - Off-Peak,0,
03/05/2025 1:15:00 AM,Meter #80395501 - Off-Peak,1.06,4.25
03/05/2025 1:15:00 AM,Meter #80395501g - Off-Peak,0,
03/05/2025 1:30:00 AM,Meter #80395501 - Off-Peak,0.76,3.06
03/05/2025 1:30:00 AM,Meter #80395501g - Off-Peak,0,
03/05/2025 1:45:00 AM,Meter #80395501 - Off-Peak,0.73,2.94
03/05/2025 1:45:00 AM,Meter #80395501g - Off-Peak,0,
03/05/2025 2:00:00 AM,Meter #80395501 - Off-Peak,0.73,2.93
03/05/2025 2:00:00 AM,Meter #80395501g - Off-Peak,0,
03/05/2025 2:15:00 AM,Meter #80395501 - Off-Peak,0.72,2.88
03/05/2025 2:15:00 AM,Meter #80395501g - Off-Peak,0,
03/05/2025 2:30:00 AM,Meter #80395501 - Off-Peak,0.75,2.99
03/05/2025 2:30:00 AM,Meter #80395501g - Off-Peak,0,
03/05/2025 2:45:00 AM,Meter #80395501 - Off-Peak,0.76,3.06
03/05/2025 2:45:00 AM,Meter #80395501g - Off-Peak,0,
03/05/2025 3:00:00 AM,Meter #80395501 - Off-Peak,0.39,1.57
03/05/2025 3:00:00 AM,Meter #80395501g - Off-Peak,0,
03/05/2025 3:15:00 AM,Meter #80395501 - Off-Peak,0.18,0.71
03/05/2025 3:15:00 AM,Meter #80395501g - Off-Peak,0,
03/05/2025 3:30:00 AM,Meter #80395501 - Off-Peak,0.19,0.74
03/05/2025 3:30:00 AM,Meter #80395501g - Off-Peak,0,
03/05/2025 3:45:00 AM,Meter #80395501 - Off-Peak,0.61,2.46
03/05/2025 3:45:00 AM,Meter #80395501g - Off-Peak,0,
03/05/2025 4:00:00 AM,Meter #80395501 - Off-Peak,0.74,2.97
03/05/2025 4:00:00 AM,Meter #80395501g - Off-Peak,0,
03/05/2025 4:15:00 AM,Meter #80395501 - Off-Peak,0.79,3.17
03/05/2025 4:15:00 AM,Meter #80395501g - Off-Peak,0,
03/05/2025 4:30:00 AM,Meter #80395501 - Off-Peak,0.78,3.12
03/05/2025 4:30:00 AM,Meter #80395501g - Off-Peak,0,
03/05/2025 4:45:00 AM,Meter #80395501 - Off-Peak,0.74,2.95
03/05/2025 4:45:00 AM,Meter #80395501g - Off-Peak,0,
03/05/2025 5:00:00 AM,Meter #80395501 - Off-Peak,0.74,2.94
03/05/2025 5:00:00 AM,Meter #80395501g - Off-Peak,0,
03/05/2025 5:15:00 AM,Meter #80395501 - Off-Peak,0.75,2.98
03/05/2025 5:15:00 AM,Meter #80395501g - Off-Peak,0,
03/05/2025 5:30:00 AM,Meter #80395501 - Off-Peak,0.74,2.94
03/05/2025 5:30:00 AM,Meter #80395501g - Off-Peak,0,
03/05/2025 5:45:00 AM,Meter #80395501 - Off-Peak,0.73,2.91
03/05/2025 5:45:00 AM,Meter #80395501g - Off-Peak,0,
03/05/2025 6:00:00 AM,Meter #80395501 - Off-Peak,0.85,3.42
03/05/2025 6:00:00 AM,Meter #80395501g - Off-Peak,0,
03/05/2025 6:15:00 AM,Meter #80395501 - Off-Peak,2.05,8.19
03/05/2025 6:15:00 AM,Meter #80395501g - Off-Peak,0,
03/05/2025 6:30:00 AM,Meter #80395501 - Off-Peak,1.65,6.6
03/05/2025 6:30:00 AM,Meter #80395501g - Off-Peak,0,
03/05/2025 6:45:00 AM,Meter #80395501 - Off-Peak,1.59,6.37
03/05/2025 6:45:00 AM,Meter #80395501g - Off-Peak,0,
03/05/2025 7:00:00 AM,Meter #80395501 - Off-Peak,1.61,6.45
03/05/2025 7:00:00 AM,Meter #80395501g - Off-Peak,0,
03/05/2025 7:15:00 AM,Meter #80395501 - Off-Peak,2.12,8.46
03/05/2025 7:15:00 AM,Meter #80395501g - Off-Peak,0,
03/05/2025 7:30:00 AM,Meter #80395501 - Off-Peak,2,8.01
03/05/2025 7:30:00 AM,Meter #80395501g - Off-Peak,0,
03/05/2025 7:45:00 AM,Meter #80395501 - Off-Peak,1.21,4.86
03/05/2025 7:45:00 AM,Meter #80395501g - Off-Peak,0,
03/05/2025 8:00:00 AM,Meter #80395501 - Off-Peak,0.63,2.54
03/05/2025 8:00:00 AM,Meter #80395501g - Off-Peak,0,
03/05/2025 8:15:00 AM,Meter #80395501 - Off-Peak,0.4,1.6
03/05/2025 8:15:00 AM,Meter #80395501g - Off-Peak,0,
03/05/2025 8:30:00 AM,Meter #80395501 - Off-Peak,0.17,0.68
03/05/2025 8:30:00 AM,Meter #80395501g - Off-Peak,-0.01,
03/05/2025 8:45:00 AM,Meter #80395501 - Off-Peak,0.18,0.73
03/05/2025 8:45:00 AM,Meter #80395501g - Off-Peak,-0.05,
03/05/2025 9:00:00 AM,Meter #80395501 - Off-Peak,0.33,1.32
03/05/2025 9:00:00 AM,Meter #80395501g - Off-Peak,0,
03/05/2025 9:15:00 AM,Meter #80395501 - Off-Peak,0.13,0.53
03/05/2025 9:15:00 AM,Meter #80395501g - Off-Peak,-0.22,
03/05/2025 9:30:00 AM,Meter #80395501 - Off-Peak,0,0.01
03/05/2025 9:30:00 AM,Meter #80395501g - Off-Peak,-0.34,
03/05/2025 9:45:00 AM,Meter #80395501 - Off-Peak,0,0
03/05/2025 9:45:00 AM,Meter #80395501g - Off-Peak,-0.41,
03/05/2025 10:00:00 AM,Meter #80395501 - Off-Peak,0.41,1.63
03/05/2025 10:00:00 AM,Meter #80395501g - Off-Peak,-0.07,
03/05/2025 10:15:00 AM,Meter #80395501 - Off-Peak,0.53,2.12
03/05/2025 10:15:00 AM,Meter #80395501g - Off-Peak,0,
03/05/2025 10:30:00 AM,Meter #80395501 - Off-Peak,0.14,0.56
03/05/2025 10:30:00 AM,Meter #80395501g - Off-Peak,-0.05,
03/05/2025 10:45:00 AM,Meter #80395501 - Off-Peak,0.3,1.19
03/05/2025 10:45:00 AM,Meter #80395501g - Off-Peak,0,
03/05/2025 11:00:00 AM,Meter #80395501 - Off-Peak,0.37,1.46
03/05/2025 11:00:00 AM,Meter #80395501g - Off-Peak,0,
03/05/2025 11:15:00 AM,Meter #80395501 - Off-Peak,0.25,1.02
03/05/2025 11:15:00 AM,Meter #80395501g - Off-Peak,-0.03,
03/05/2025 11:30:00 AM,Meter #80395501 - Off-Peak,0.42,1.67
03/05/2025 11:30:00 AM,Meter #80395501g - Off-Peak,0,
03/05/2025 11:45:00 AM,Meter #80395501 - Off-Peak,0.35,1.39
03/05/2025 11:45:00 AM,Meter #80395501g - Off-Peak,0,
03/05/2025 12:00:00 PM,Meter #80395501 - Off-Peak,0.16,0.62
03/05/2025 12:00:00 PM,Meter #80395501g - Off-Peak,-0.11,
03/05/2025 12:15:00 PM,Meter #80395501 - Off-Peak,0.06,0.26
03/05/2025 12:15:00 PM,Meter #80395501g - Off-Peak,-0.12,
03/05/2025 12:30:00 PM,Meter #80395501 - Off-Peak,0.04,0.17
03/05/2025 12:30:00 PM,Meter #80395501g - Off-Peak,-0.05,
03/05/2025 12:45:00 PM,Meter #80395501 - Off-Peak,0.81,3.24
03/05/2025 12:45:00 PM,Meter #80395501g - Off-Peak,0,
03/05/2025 1:00:00 PM,Meter #80395501 - Off-Peak,0.63,2.53
03/05/2025 1:00:00 PM,Meter #80395501g - Off-Peak,0,
03/05/2025 1:15:00 PM,Meter #80395501 - Off-Peak,0.5,2.01
03/05/2025 1:15:00 PM,Meter #80395501g - Off-Peak,0,
03/05/2025 1:30:00 PM,Meter #80395501 - Off-Peak,0.39,1.58
03/05/2025 1:30:00 PM,Meter #80395501g - Off-Peak,0,
03/05/2025 1:45:00 PM,Meter #80395501 - Off-Peak,0.28,1.12
03/05/2025 1:45:00 PM,Meter #80395501g - Off-Peak,0,
03/05/2025 2:00:00 PM,Meter #80395501 - Off-Peak,0.28,1.12
03/05/2025 2:00:00 PM,Meter #80395501g - Off-Peak,-0.01,
03/05/2025 2:15:00 PM,Meter #80395501 - Off-Peak,0.01,0.04
03/05/2025 2:15:00 PM,Meter #80395501g - Off-Peak,-0.2,
03/05/2025 2:30:00 PM,Meter #80395501 - Off-Peak,0,0
03/05/2025 2:30:00 PM,Meter #80395501g - Off-Peak,-0.54,
03/05/2025 2:45:00 PM,Meter #80395501 - Off-Peak,0,0
03/05/2025 2:45:00 PM,Meter #80395501g - Off-Peak,-0.69,
03/05/2025 3:00:00 PM,Meter #80395501 - On-Peak,0,0
03/05/2025 3:00:00 PM,Meter #80395501g - On-Peak,-0.78,
03/05/2025 3:15:00 PM,Meter #80395501 - On-Peak,0.11,0.44
03/05/2025 3:15:00 PM,Meter #80395501g - On-Peak,-0.03,
03/05/2025 3:30:00 PM,Meter #80395501 - On-Peak,0.5,2
03/05/2025 3:30:00 PM,Meter #80395501g - On-Peak,0,
03/05/2025 3:45:00 PM,Meter #80395501 - On-Peak,0.65,2.61
03/05/2025 3:45:00 PM,Meter #80395501g - On-Peak,0,
03/05/2025 4:00:00 PM,Meter #80395501 - On-Peak,0.72,2.86
03/05/2025 4:00:00 PM,Meter #80395501g - On-Peak,0,
03/05/2025 4:15:00 PM,Meter #80395501 - On-Peak,0.97,3.88
03/05/2025 4:15:00 PM,Meter #80395501g - On-Peak,0,
03/05/2025 4:30:00 PM,Meter #80395501 - On-Peak,0.78,3.13
03/05/2025 4:30:00 PM,Meter #80395501g - On-Peak,0,
03/05/2025 4:45:00 PM,Meter #80395501 - On-Peak,0.36,1.44
03/05/2025 4:45:00 PM,Meter #80395501g - On-Peak,0,
03/05/2025 5:00:00 PM,Meter #80395501 - On-Peak,0.23,0.93
03/05/2025 5:00:00 PM,Meter #80395501g - On-Peak,0,
03/05/2025 5:15:00 PM,Meter #80395501 - On-Peak,0.23,0.93
03/05/2025 5:15:00 PM,Meter #80395501g - On-Peak,0,
03/05/2025 5:30:00 PM,Meter #80395501 - On-Peak,0.57,2.3
03/05/2025 5:30:00 PM,Meter #80395501g - On-Peak,0,
03/05/2025 5:45:00 PM,Meter #80395501 - On-Peak,0.88,3.53
03/05/2025 5:45:00 PM,Meter #80395501g - On-Peak,0,
03/05/2025 6:00:00 PM,Meter #80395501 - On-Peak,0.86,3.42
03/05/2025 6:00:00 PM,Meter #80395501g - On-Peak,0,
03/05/2025 6:15:00 PM,Meter #80395501 - On-Peak,0.7,2.82
03/05/2025 6:15:00 PM,Meter #80395501g - On-Peak,0,
03/05/2025 6:30:00 PM,Meter #80395501 - On-Peak,0.18,0.7
03/05/2025 6:30:00 PM,Meter #80395501g - On-Peak,0,
03/05/2025 6:45:00 PM,Meter #80395501 - On-Peak,0.16,0.64
03/05/2025 6:45:00 PM,Meter #80395501g - On-Peak,0,
03/05/2025 7:00:00 PM,Meter #80395501 - Off-Peak,0.48,1.92
03/05/2025 7:00:00 PM,Meter #80395501g - Off-Peak,0,
03/05/2025 7:15:00 PM,Meter #80395501 - Off-Peak,0.78,3.11
03/05/2025 7:15:00 PM,Meter #80395501g - Off-Peak,0,
03/05/2025 7:30:00 PM,Meter #80395501 - Off-Peak,0.78,3.12
03/05/2025 7:30:00 PM,Meter #80395501g - Off-Peak,0,
03/05/2025 7:45:00 PM,Meter #80395501 - Off-Peak,0.77,3.1
03/05/2025 7:45:00 PM,Meter #80395501g - Off-Peak,0,
03/05/2025 8:00:00 PM,Meter #80395501 - Off-Peak,0.77,3.07
03/05/2025 8:00:00 PM,Meter #80395501g - Off-Peak,0,
03/05/2025 8:15:00 PM,Meter #80395501 - Off-Peak,0.79,3.16
03/05/2025 8:15:00 PM,Meter #80395501g - Off-Peak,0,
03/05/2025 8:30:00 PM,Meter #80395501 - Off-Peak,0.34,1.37
03/05/2025 8:30:00 PM,Meter #80395501g - Off-Peak,0,
03/05/2025 8:45:00 PM,Meter #80395501 - Off-Peak,0.21,0.82
03/05/2025 8:45:00 PM,Meter #80395501g - Off-Peak,0,
03/05/2025 9:00:00 PM,Meter #80395501 - Off-Peak,0.32,1.28
03/05/2025 9:00:00 PM,Meter #80395501g - Off-Peak,0,
03/05/2025 9:15:00 PM,Meter #80395501 - Off-Peak,0.75,3
03/05/2025 9:15:00 PM,Meter #80395501g - Off-Peak,0,
03/05/2025 9:30:00 PM,Meter #80395501 - Off-Peak,0.76,3.06
03/05/2025 9:30:00 PM,Meter #80395501g - Off-Peak,0,
03/05/2025 9:45:00 PM,Meter #80395501 - Off-Peak,0.74,2.97
03/05/2025 9:45:00 PM,Meter #80395501g - Off-Peak,0,
03/05/2025 10:00:00 PM,Meter #80395501 - Off-Peak,0.75,2.99
03/05/2025 10:00:00 PM,Meter #80395501g - Off-Peak,0,
03/05/2025 10:15:00 PM,Meter #80395501 - Off-Peak,0.74,2.97
03/05/2025 10:15:00 PM,Meter #80395501g - Off-Peak,0,
03/05/2025 10:30:00 PM,Meter #80395501 - Off-Peak,0.57,2.27
03/05/2025 10:30:00 PM,Meter #80395501g - Off-Peak,0,
03/05/2025 10:45:00 PM,Meter #80395501 - Off-Peak,0.17,0.66
03/05/2025 10:45:00 PM,Meter #80395501g - Off-Peak,0,
03/05/2025 11:00:00 PM,Meter #80395501 - Off-Peak,0.16,0.65
03/05/2025 11:00:00 PM,Meter #80395501g - Off-Peak,0,
03/05/2025 11:15:00 PM,Meter #80395501 - Off-Peak,0.23,0.92
03/05/2025 11:15:00 PM,Meter #80395501g - Off-Peak,0,
03/05/2025 11:30:00 PM,Meter #80395501 - Off-Peak,0.71,2.83
03/05/2025 11:30:00 PM,Meter #80395501g - Off-Peak,0,
03/05/2025 11:45:00 PM,Meter #80395501 - Off-Peak,0.75,3
03/05/2025 11:45:00 PM,Meter #80395501g - Off-Peak,0,
03/06/2025 12:00:00 AM,Meter #80395501 - Off-Peak,0.83,3.32
03/06/2025 12:00:00 AM,Meter #80395501g - Off-Peak,0,
03/06/2025 12:15:00 AM,Meter #80395501 - Off-Peak,0.92,3.68
03/06/2025 12:15:00 AM,Meter #80395501g - Off-Peak,0,
03/06/2025 12:30:00 AM,Meter #80395501 - Off-Peak,0.93,3.74
03/06/2025 12:30:00 AM,Meter #80395501g - Off-Peak,0,
03/06/2025 12:45:00 AM,Meter #80395501 - Off-Peak,0.32,1.3
03/06/2025 12:45:00 AM,Meter #80395501g - Off-Peak,0,
03/06/2025 1:00:00 AM,Meter #80395501 - Off-Peak,0.49,1.97
03/06/2025 1:00:00 AM,Meter #80395501g - Off-Peak,0,
03/06/2025 1:15:00 AM,Meter #80395501 - Off-Peak,0.23,0.94
03/06/2025 1:15:00 AM,Meter #80395501g - Off-Peak,0,
03/06/2025 1:30:00 AM,Meter #80395501 - Off-Peak,0.82,3.29
03/06/2025 1:30:00 AM,Meter #80395501g - Off-Peak,0,
03/06/2025 1:45:00 AM,Meter #80395501 - Off-Peak,0.99,3.96
03/06/2025 1:45:00 AM,Meter #80395501g - Off-Peak,0,
03/06/2025 2:00:00 AM,Meter #80395501 - Off-Peak,0.74,2.96
03/06/2025 2:00:00 AM,Meter #80395501g - Off-Peak,0,
03/06/2025 2:15:00 AM,Meter #80395501 - Off-Peak,0.75,2.99
03/06/2025 2:15:00 AM,Meter #80395501g - Off-Peak,0,
03/06/2025 2:30:00 AM,Meter #80395501 - Off-Peak,0.73,2.94
